ListFormatIsList,SpecialSymbolsCount,WordsCount,SymbolCount,Lowercase,Uppercase,LastSymbolPd,FirstKeyWord,PrevElementMark,CurElementMark,FullBold,Alignment,KeepLinesTogether,LeftIndentation,LineSpacing,NoSpaceBetweenParagraphsOfSameStyle,OutlineLevel,RightIndentation,SpaceAfter,SpaceBefore,SpecialIndentation
FALSE,3,16,131,FALSE,FALSE,,Рисунок,g0,h0,FALSE,Center,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
FALSE,0,1,0,TRUE,TRUE,,,c1,g0,FALSE,Center,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
FALSE,3,21,183,FALSE,FALSE,.,,h0,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
TRUE,1,6,43,FALSE,TRUE,;,,c2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,2,4,20,FALSE,TRUE,,,d2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
FALSE,1,3,32,FALSE,FALSE,:,,c1,c2,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,17,144,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
TRUE,3,7,74,FALSE,TRUE,;,,d2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,2,11,103,FALSE,TRUE,;,,d2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
FALSE,2,14,103,FALSE,FALSE,.,,d3,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
TRUE,1,3,22,FALSE,TRUE,;,,d2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
FALSE,2,9,92,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,10,88,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,11,99,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,28,269,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,1,5,45,FALSE,FALSE,:,,c1,c2,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
TRUE,1,2,17,FALSE,TRUE,;,,c2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,1,2,11,FALSE,TRUE,.,,d2,d3,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,2,9,78,FALSE,TRUE,.,,d2,d3,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
FALSE,2,27,222,FALSE,FALSE,.,,d3,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,21,172,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,4,27,223,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
TRUE,1,2,13,FALSE,TRUE,;,,d2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
FALSE,4,25,224,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,67,535,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,43,337,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,1,13,101,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,8,35,316,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,0,1,0,TRUE,TRUE,,,c1,g0,FALSE,Left,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,12,100,FALSE,FALSE,.,,h0,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,12,98,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,16,127,FALSE,FALSE,,Рисунок,g0,h0,FALSE,Center,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
FALSE,2,13,110,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,6,28,230,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,14,104,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,10,103,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,1,5,60,FALSE,FALSE,:,,c1,c2,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,15,137,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
TRUE,2,8,76,FALSE,TRUE,;,,c2,d2,FALSE,Justify,FALSE,21.75,1.5,TRUE,BodyText,0,0,0,18
FALSE,2,23,195,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
TRUE,2,12,96,FALSE,TRUE,.,,d2,d3,FALSE,Justify,FALSE,21.75,1.5,TRUE,BodyText,0,0,0,18
FALSE,2,21,193,FALSE,FALSE,.,,d3,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
TRUE,1,3,19,FALSE,TRUE,;,,c2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
FALSE,4,21,146,FALSE,FALSE,:,,c1,c2,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,56,507,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
TRUE,1,7,50,FALSE,TRUE,;,,d2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
FALSE,3,32,225,FALSE,FALSE,.,,d3,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,0,1,0,TRUE,TRUE,,,c1,g0,FALSE,Center,FALSE,0,1,FALSE,BodyText,0,0,0,0
TRUE,4,10,77,FALSE,FALSE,.,,d2,d3,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
FALSE,7,38,391,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
TRUE,2,16,167,FALSE,FALSE,,,n0,a2,TRUE,Justify,TRUE,35.45,1.5,FALSE,Level2,0,0,0,0.55
FALSE,4,37,390,FALSE,FALSE,.,,n0,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,13,87,FALSE,FALSE,,Рисунок,g0,h0,FALSE,Center,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
FALSE,5,40,332,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,7,23,180,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,13,83,FALSE,FALSE,,Рисунок,g0,h0,FALSE,Center,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
FALSE,3,13,102,FALSE,FALSE,.,,h0,c1,FALSE,Left,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,38,263,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,7,22,154,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,4,14,113,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,11,81,FALSE,FALSE,,Рисунок,g0,h0,FALSE,Center,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
FALSE,7,22,175,FALSE,FALSE,.,,h0,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,0,1,0,TRUE,TRUE,,,c1,g0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,4,12,86,FALSE,FALSE,,Рисунок,g0,h0,FALSE,Center,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,0,1,0,TRUE,TRUE,,,c1,g0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,6,18,129,FALSE,FALSE,.,,h0,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,0,1,0,TRUE,TRUE,,,c1,g0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,10,67,FALSE,FALSE,,Рисунок,g0,h0,FALSE,Center,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,0,1,0,TRUE,TRUE,,,c1,g0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,7,19,139,FALSE,FALSE,.,,h0,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,13,85,FALSE,FALSE,,Рисунок,g0,h0,FALSE,Center,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,0,1,0,TRUE,TRUE,,,c1,g0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,6,22,171,FALSE,FALSE,.,,h0,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,6,16,108,FALSE,FALSE,.,,h0,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,11,79,FALSE,FALSE,,Рисунок,g0,h0,FALSE,Center,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,0,1,0,TRUE,TRUE,,,c1,g0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,10,69,FALSE,FALSE,,Рисунок,g0,h0,FALSE,Center,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
FALSE,6,23,171,FALSE,FALSE,.,,h0,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,0,1,0,TRUE,TRUE,,,c1,g0,FALSE,Left,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,12,79,FALSE,FALSE,,Рисунок,g0,h0,FALSE,Center,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,0,1,0,TRUE,TRUE,,,c1,g0,FALSE,Left,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,8,37,338,FALSE,FALSE,.,,h0,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,4,29,261,FALSE,FALSE,,Рисунок,g0,h0,FALSE,Center,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,6,17,113,FALSE,FALSE,.,,h0,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,24,205,FALSE,FALSE,,Рисунок,g0,h0,FALSE,Center,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,0,1,0,TRUE,TRUE,,,c1,g0,FALSE,Left,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,0,1,0,TRUE,TRUE,,,c1,g0,FALSE,Left,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,7,35,299,FALSE,FALSE,.,,h0,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,23,191,FALSE,FALSE,,Рисунок,g0,h0,FALSE,Center,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,60,615,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,4,18,192,FALSE,FALSE,.,,bb,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,0,1,0,TRUE,TRUE,,,c1,g0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,23,233,FALSE,FALSE,.,,n0,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,49,497,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,50,466,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-36
FALSE,5,19,186,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-36
FALSE,3,28,281,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,0,1,10,TRUE,FALSE,,,n0,bb,TRUE,Center,FALSE,0,1,FALSE,Level1,0,14,14,0
FALSE,3,19,216,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-36
FALSE,8,44,460,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,0,3,32,TRUE,FALSE,,,n0,bb,TRUE,Center,FALSE,0,1,FALSE,Level1,0,14,14,0
TRUE,6,22,179,FALSE,FALSE,,,bb,r0,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,5,20,125,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,6,23,173,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,18,1.5,FALSE,BodyText,0,0,0,18
TRUE,4,23,157,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,17.85,1.5,TRUE,BodyText,0,0,0,17.85
TRUE,4,20,145,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,17.85,1.5,TRUE,BodyText,0,0,0,17.85
TRUE,5,29,220,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,17.85,1.5,TRUE,BodyText,0,0,0,17.85
FALSE,4,44,460,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-36
TRUE,5,16,130,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,17.85,1.5,TRUE,BodyText,0,0,0,17.85
TRUE,5,23,153,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,17.85,1.5,TRUE,BodyText,0,0,0,17.85
TRUE,7,22,156,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,17.85,1.5,TRUE,BodyText,0,0,0,17.85
TRUE,4,23,162,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,17.85,1.5,TRUE,BodyText,0,0,0,17.85
TRUE,5,22,184,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,5,22,158,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,17.85,1.5,TRUE,BodyText,0,0,0,17.85
TRUE,4,17,115,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,17.85,1.5,TRUE,BodyText,0,0,0,17.85
TRUE,5,18,108,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,17.85,1.5,TRUE,BodyText,0,0,0,17.85
TRUE,6,28,217,FALSE,FALSE,,,r0,r0,FALSE,Justify,FALSE,17.85,1.5,TRUE,BodyText,0,0,0,17.85
TRUE,4,22,135,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,17.85,1.5,TRUE,BodyText,0,0,0,17.85
TRUE,6,24,176,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,17.85,1.5,TRUE,BodyText,0,0,0,17.85
TRUE,7,20,106,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,5,22,124,FALSE,FALSE,,,r0,r0,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,4,24,209,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,4,24,177,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,4,18,129,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,7,23,162,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,4,20,136,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,5,19,121,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,18,1.5,FALSE,BodyText,0,5,5,18
TRUE,4,15,103,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,6,21,164,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,4,20,137,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,6,13,118,FALSE,FALSE,,,r0,d2,FALSE,Justify,FALSE,18,1.5,FALSE,BodyText,0,5,5,18
TRUE,6,14,131,FALSE,FALSE,,,d2,r0,FALSE,Justify,FALSE,18,1.5,FALSE,BodyText,0,5,5,18
TRUE,5,15,77,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,5,15,77,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,5,17,130,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,6,23,180,FALSE,FALSE,,,r0,r0,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,5,21,163,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,10,20,149,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,18,1.5,FALSE,BodyText,0,5,5,18
TRUE,6,14,82,FALSE,FALSE,.,,r0,r0,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,6,24,193,FALSE,FALSE,,,r0,r0,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
FALSE,3,17,154,FALSE,FALSE,.,,n0,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,0,7,59,FALSE,FALSE,,,k0,a1,FALSE,Center,FALSE,0,1.5,FALSE,Level1,0,0,0,0
FALSE,4,58,356,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,10,73,FALSE,FALSE,,Таблица,c1,f0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
TRUE,4,23,174,FALSE,FALSE,,,n0,r0,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
FALSE,0,8,81,FALSE,FALSE,,,k0,a1,FALSE,Center,FALSE,0,1.5,FALSE,Level1,0,0,0,0
FALSE,2,11,95,FALSE,FALSE,,Таблица,n0,f0,FALSE,Left,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
FALSE,1,2,18,FALSE,FALSE,,,n0,b0,FALSE,Center,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
FALSE,2,9,94,FALSE,FALSE,,,k0,a1,FALSE,Center,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
FALSE,2,11,96,FALSE,FALSE,.,,b0,b0,FALSE,Center,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
FALSE,1,5,39,FALSE,FALSE,,,b0,b0,FALSE,Center,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
TRUE,0,1,7,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,6,45,FALSE,FALSE,,,n0,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,6,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,6,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,6,51,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,6,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,7,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,5,48,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,6,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,7,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,5,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,6,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,5,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,5,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,4,40,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,7,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,6,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,6,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,5,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,1,5,49,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,7,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,6,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,6,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,3,29,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,7,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,5,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,6,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,6,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,5,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,6,46,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,6,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,6,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,7,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,5,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,4,39,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,6,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,6,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,6,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,7,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,5,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,3,29,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,7,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,6,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,6,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,5,39,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,5,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,6,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
TRUE,0,1,5,FALSE,FALSE,,,d2,d2,FALSE,Justify,FALSE,36,1.5,TRUE,BodyText,0,0,0,18
